,0,1,2
102,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
103,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
104,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
105,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
106,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
107,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
108,com.example.babiescare.MainMenu.MainMenuSlidingActivity,15,0
109,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
110,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
111,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
112,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
113,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
114,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
115,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
116,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
117,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
118,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
119,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
120,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
121,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
122,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
123,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
124,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
125,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
126,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
127,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
128,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
129,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
130,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
131,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
132,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
133,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
134,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
135,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
136,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
137,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
138,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
139,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
140,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
141,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
142,com.example.babiescare._HomeScreen.Activity_AddParent,2,0
143,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
144,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
145,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
146,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
147,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
148,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
149,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
150,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
