,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-7.324858378672617,-7.324858378672617,-7.324858378672617,-7.324858378672617,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038,-7.373770190434559,-6.658602397247999,-6.988559206895038
2,-5.481428294399999,-5.481428294399999,-5.481428294399999,-5.481428294399999,-6.203193691199999,-6.4485909522,-6.722920397491199,-6.4485909522,-6.351025590036,-6.722920397491199,-6.203193691199999,-6.4485909522,-6.722920397491199,-6.4485909522,-6.351025590036,-6.722920397491199,-6.203193691199999,-6.4485909522,-6.722920397491199,-6.4485909522,-6.351025590036,-6.722920397491199,-6.203193691199999,-6.4485909522,-6.722920397491199,-6.4485909522,-6.351025590036,-6.722920397491199,-6.409667519999999,-6.4485909522,-6.722920397491199,-6.4485909522
3,0.0,0.0,0.0,0.0,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0
5,-7.9575760358901455,-7.9575760358901455,-7.9575760358901455,-7.9575760358901455,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256,-8.077220615912958,-7.79506344605856,-8.180625837773256
6,-7.487901986688,-7.487901986688,-7.487901986688,-7.487901986688,-7.659503930811887,-8.03456859044598,-7.745605139087999,-7.774865737062299,-5.320960390009967,-7.833075216046258,-7.659503930811887,-8.03456859044598,-7.745605139087999,-7.774865737062299,-7.422400975024919,-7.833075216046258,-7.659503930811887,-5.320960390009967,-7.745605139087999,-7.774865737062299,-7.422400975024919,-7.833075216046258,-7.659503930811887,-8.03456859044598,-7.745605139087999,-7.774865737062299,-5.320960390009967,-7.833075216046258,-7.659503930811887,-8.03456859044598,-7.745605139087999,-7.774865737062299
7,-8.105336081999999,-8.105336081999999,-8.105336081999999,-8.105336081999999,-8.196460901548587,-8.1779457140103,-8.142475025074669,-8.196460901548587,-8.1779457140103,-7.985944885531525,-8.196460901548587,-8.1779457140103,-8.142475025074669,-8.196460901548587,-8.1779457140103,-7.985944885531525,-8.196460901548587,-8.1779457140103,-8.142475025074669,-8.196460901548587,-8.1779457140103,-7.985944885531525,-8.196460901548587,-8.1779457140103,-8.142475025074669,-8.196460901548587,-8.1779457140103,-7.985944885531525,-8.196460901548587,-8.1779457140103,-8.142475025074669,-8.196460901548587
8,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.3920000000000001,-1.3920000000000001,1.8599999999999999,-1.3920000000000001,-1.3920000000000001,-1.3920000000000001,-1.7754240000000001,1.8599999999999999,-3.0,-1.3920000000000001,-1.3920000000000001,-3.0,-1.3920000000000001,-1.3920000000000001,-1.3920000000000001,-1.7754240000000001,-3.0,1.8599999999999999,-1.3920000000000001,-1.3920000000000001,-3.0,-1.3920000000000001,1.8599999999999999,-1.3920000000000001,-1.7754240000000001,2.4
9,-8.259098485350144,-8.259098485350144,-8.259098485350144,-8.259098485350144,-8.161065957754012,-8.112607936372012,-8.092211892272875,-8.161065957754012,-8.272127456297817,-8.092211892272875,-8.161065957754012,-8.112607936372012,-8.092211892272875,-8.161065957754012,-8.272127456297817,-8.092211892272875,-8.161065957754012,-8.112607936372012,-8.092211892272875,-8.161065957754012,-8.272127456297817,-8.092211892272875,-8.161065957754012,-8.112607936372012,-8.092211892272875,-8.161065957754012,-8.272127456297817,-8.092211892272875,-8.161065957754012,-8.112607936372012,-8.092211892272875,-8.161065957754012
