,0,1,2
98,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
99,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
100,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
101,com.example.babiescare._HomeScreen.Activity_CreateChild,3,0
102,com.example.babiescare._HomeScreen.Activity_CreateChild,3,0
103,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
104,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
105,com.example.babiescare._HomeScreen.Activity_CreateChild,8,3
106,com.example.babiescare._HomeScreen.Activity_CreateChild,5,0
107,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
108,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
109,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
110,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
111,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
112,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
113,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
114,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
115,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
116,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
117,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
118,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
119,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
120,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
121,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
122,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
123,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
124,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
125,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
126,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
127,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
128,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
129,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
130,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
131,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
132,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
133,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
134,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
135,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
136,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
137,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
138,com.example.babiescare._HomeScreen.Activity_CreateChild,3,0
139,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
140,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
141,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
142,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
143,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
144,com.example.babiescare._HomeScreen.Activity_CreateChild,8,3
145,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
146,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
147,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
148,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
149,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
150,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
151,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
152,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
153,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
154,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
155,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
156,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
157,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
158,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
159,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
160,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
161,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
162,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
163,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
164,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
165,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
166,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
167,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
168,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
169,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
170,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
171,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
172,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
173,com.example.babiescare._HomeScreen.Activity_AddParent,2,0
174,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
175,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
176,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
177,com.example.babiescare._HomeScreen.Activity_AddParent,2,0
178,com.example.babiescare._HomeScreen.Activity_AddParent,2,0
179,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
180,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
181,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
182,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
183,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
184,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
185,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
186,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
187,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
188,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
189,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
190,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
191,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
192,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
193,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
194,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
195,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
196,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
197,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
198,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
199,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
200,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
201,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
202,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
203,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
204,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
205,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
206,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
207,com.example.babiescare._HomeScreen.Activity_AddParent,2,0
208,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
209,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
210,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
211,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
212,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
213,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
214,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
215,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
216,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
217,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
218,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
219,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
220,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
221,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
222,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
223,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
224,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
225,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
226,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
227,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
228,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
229,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
230,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
231,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
232,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
233,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
234,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
235,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
236,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
237,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
238,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
239,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
240,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
241,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
242,com.example.babiescare.MainMenu.MainMenuSlidingActivity,15,0
243,com.example.babiescare._AppointmentGoogleCalendar._AppointmentFirstTabFragmentActivity,74,0
244,com.example.babiescare._AppointmentGoogleCalendar._AppointmentFirstTabFragmentActivity,74,0
245,com.example.babiescare._AppointmentGoogleCalendar._AppointmentFirstTabFragmentActivity,74,0
246,com.example.babiescare._AppointmentGoogleCalendar._AppointmentFirstTabFragmentActivity,74,0
247,com.example.babiescare._AppointmentGoogleCalendar._AppointmentFirstTabFragmentActivity,74,0
248,com.example.babiescare._AppointmentGoogleCalendar._AppointmentFirstTabFragmentActivity,74,0
249,com.example.babiescare._AppointmentGoogleCalendar._AppointmentFirstTabFragmentActivity,74,0
250,com.example.babiescare.MainMenu.MainMenuSlidingActivity,2,0
251,com.example.babiescare.MainMenu.MainMenuSlidingActivity,11,0
252,com.example.babiescare._Growth._GrowthMainActivity,11,0
253,com.example.babiescare._Growth._GrowthMainActivity,11,0
254,com.example.babiescare._Growth._GrowthMainActivity,1,0
255,com.example.babiescare._Growth._GrowthMainActivity,11,0
256,com.example.babiescare._Growth._GrowthMainActivity,11,0
257,com.example.babiescare._Growth._GrowthMainActivity,1,0
258,com.example.babiescare._Growth._GrowthMainActivity,11,0
259,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
260,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
261,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
262,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
263,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
264,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
265,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
266,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
267,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
268,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
269,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
270,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
271,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
272,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
273,com.example.babiescare._HomeScreen.Activity_CreateChild,6,2
274,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
275,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
276,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
277,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
278,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
279,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
280,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
281,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
282,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
283,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
284,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
285,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
286,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
287,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
288,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
289,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
290,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
291,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
292,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
293,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
294,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
295,com.example.babiescare.MainMenu.MainMenuSlidingActivity,1,0
296,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
297,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
298,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
299,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
300,com.example.babiescare._HomeScreen.Activity_CreateChild,12,0
301,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
302,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
303,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
304,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
305,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
306,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
307,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
308,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
309,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
310,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
311,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
312,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
313,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
314,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
315,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
316,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
317,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
318,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
319,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
