,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-6.110922218399999,-6.110922218399999,-6.110922218399999,-6.110922218399999,-5.074753327874888,-1.6300314,-5.06832,-5.03093590879104,-5.074753327874888,-1.6300314,-5.06832,-5.03093590879104,-5.074753327874888,-1.6300314,-5.06832,-5.03093590879104,-5.074753327874888,-1.6300314,-5.06832,-5.03093590879104,-5.074753327874888,-1.6300314,-5.06832,-5.03093590879104,-5.074753327874888,-1.6300314,-5.06832,-5.03093590879104,-5.074753327874888,-1.6300314,-5.06832,-5.03093590879104
1,-1.8420873599999996,-1.8420873599999996,-1.8420873599999996,-1.8420873599999996,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,-1.6108679999999997,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148,2.39148
2,-3.56943,-3.56943,-3.56943,-3.56943,-0.5059200000000005,-2.8424160000000005,-0.4049999999999998,-2.953488,-0.4049999999999998,-1.973218944,-3.5617980000000005,2.6982527999999997,-0.4049999999999998,-2.54592,-0.4049999999999998,-2.953488,-0.4049999999999998,-0.3859200000000005,-0.5059200000000005,-0.9859200000000006,-0.4049999999999998,-2.54592,-0.4049999999999998,-2.953488,-0.3859200000000005,-0.5059200000000005,-0.3859200000000005,-1.973218944,-0.4049999999999998,2.6982527999999997,-2.514,-2.953488
3,-1.995,-1.995,-1.995,-1.995,0.0,0.0,0.0,-4.038,0.0,0.0,2.4,0.0,0.0,0.0,-4.038,0.0,0.0,2.4,0.0,0.0,0.0,-4.038,0.0,0.0,2.4,0.0,0.0,0.0,-4.038,0.0,0.0,2.4
4,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,2.4699600000000004,1.68831,2.1227615999999996,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,2.4699600000000004,-0.4326000000000003,-0.4326000000000003,-0.4326000000000003,1.68831,-0.4326000000000003
6,-4.422386568,-4.422386568,-4.422386568,-4.422386568,0.0,0.0,0.0,0.0,-2.595,0.0,0.0,0.0,0.0,0.0,0.0,-2.595,0.0,0.0,0.0,0.0,0.0,0.0,-2.595,0.0,0.0,0.0,0.0,0.0,0.0,-2.595,0.0,0.0
7,-6.3585051019776,-6.3585051019776,-6.3585051019776,-6.3585051019776,1.50188044397568,-6.107306399999999,-5.03844396,-5.6348688,-2.2452988900607997,-6.107306399999999,-5.03844396,-5.6348688,-2.2452988900607997,-6.107306399999999,-5.03844396,-5.6348688,-2.2452988900607997,-6.107306399999999,-5.03844396,-5.6348688,-2.2452988900607997,-6.107306399999999,-5.03844396,-5.6348688,-2.2452988900607997,-6.107306399999999,1.50188044397568,-5.6348688,-2.2452988900607997,-6.107306399999999,-5.03844396,-5.6348688
8,-6.249026279999999,-6.249026279999999,-6.249026279999999,-6.249026279999999,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999,-6.45993936,-6.675034200000001,-6.369350399999999
9,-6.060505200000001,-6.060505200000001,-6.060505200000001,-6.060505200000001,-4.6193279999999985,-5.4230399999999985,-4.939667999999998,-4.157855999999999,-4.6193279999999985,-5.4230399999999985,-4.939667999999998,-4.157855999999999,-4.6193279999999985,-5.4230399999999985,-4.939667999999998,-4.157855999999999,-4.6193279999999985,-5.4230399999999985,-4.939667999999998,-4.157855999999999,-4.6193279999999985,-5.4230399999999985,-4.939667999999998,-4.157855999999999,-4.6193279999999985,-5.4230399999999985,-4.939667999999998,-4.157855999999999,-4.6193279999999985,-5.4230399999999985,-4.939667999999998,-4.157855999999999
