,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-6.2643197976,-6.2643197976,-6.2643197976,-6.2643197976,-7.262999820431089,-6.0059999999999985,-5.6680090804626,-6.642635667630431,-7.391776827100873,-7.262999820431089,-6.0059999999999985,-5.6680090804626,-6.642635667630431,-7.391776827100873,-7.262999820431089,-6.0059999999999985,-5.6680090804626,-6.642635667630431,-7.391776827100873,-7.262999820431089,-6.0059999999999985,-5.6680090804626,-6.642635667630431,-7.391776827100873,-7.262999820431089,-6.0059999999999985,-5.6680090804626,-6.642635667630431,-7.391776827100873,-7.262999820431089,-6.0059999999999985,-5.6680090804626
1,-8.014166537600639,-8.014166537600639,-8.014166537600639,-8.014166537600639,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998,-7.832411249328679,-7.901349701999998
2,-7.676459957484167,-7.676459957484167,-7.676459957484167,-7.676459957484167,-7.653971799482506,-6.701660900249074,-7.60277868378514,-7.712633409633538,-7.560323520479999,-7.653971799482506,-6.701660900249074,-7.60277868378514,-7.712633409633538,-7.560323520479999,-7.653971799482506,-6.701660900249074,-7.60277868378514,-7.712633409633538,-7.560323520479999,-7.653971799482506,-6.701660900249074,-7.60277868378514,-7.712633409633538,-7.560323520479999,-7.653971799482506,-6.701660900249074,-7.60277868378514,-7.712633409633538,-7.560323520479999,-7.653971799482506,-6.701660900249074,-7.60277868378514
3,-8.17919553766521,-8.17919553766521,-8.17919553766521,-8.17919553766521,-7.71803036761498,-7.781315276336326,-7.8635226299999985,-7.969597293035279,-7.579846259158199,-7.899767723526384,-7.781315276336326,-7.8635226299999985,-7.969597293035279,-7.899767723526384,-7.71803036761498,-7.781315276336326,-7.8635226299999985,-7.969597293035279,-7.579846259158199,-7.71803036761498,-7.781315276336326,-7.8635226299999985,-7.969597293035279,-7.579846259158199,-7.71803036761498,-7.781315276336326,-7.8635226299999985,-7.969597293035279,-7.579846259158199,-7.899767723526384,-7.781315276336326,-7.8635226299999985
4,-8.785437267052037,-8.785437267052037,-8.785437267052037,-8.785437267052037,-8.79980332423428,-7.64329271512674,-8.789917942537706,-8.67125278781685,-7.64329271512674,-8.67125278781685,-8.789917942537706,-7.64329271512674,-8.79980332423428,-8.67125278781685,-7.64329271512674,-8.67125278781685,-8.79980332423428,-7.64329271512674,-8.789917942537706,-8.67125278781685,-7.64329271512674,-8.67125278781685,-8.789917942537706,-7.64329271512674,-8.79980332423428,-8.67125278781685,-7.64329271512674,-8.67125278781685,-8.79980332423428,-7.64329271512674,-8.789917942537706,-8.67125278781685
5,-4.35108,-4.35108,-4.35108,-4.35108,-5.655959615831999,-4.3923838463328,-5.592383846332799,-6.437133927349496,-5.655959615831999,-4.3923838463328,-5.592383846332799,-6.437133927349496,-5.655959615831999,-4.3923838463328,-5.592383846332799,-6.437133927349496,-5.655959615831999,-4.3923838463328,-5.592383846332799,-6.437133927349496,-5.655959615831999,-4.3923838463328,-5.592383846332799,-6.437133927349496,-5.655959615831999,-4.3923838463328,-5.592383846332799,-6.437133927349496,-5.655959615831999,-4.3923838463328,-5.592383846332799,-6.437133927349496
6,-7.6695544770336,-7.6695544770336,-7.6695544770336,-7.6695544770336,-7.789545463672905,-7.650785303999999,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.918112264186432,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.650785303999999,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.918112264186432,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.8635226299999985,-7.789545463672905,-7.8635226299999985
7,-7.819958816006048,-7.819958816006048,-7.819958816006048,-7.819958816006048,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249,-7.1168050465726385,-7.545317231289249
8,-5.01,-5.01,-5.01,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792,-4.7508,-5.01,-5.67792
9,-3.6221999999999994,-3.6221999999999994,-3.6221999999999994,-3.6221999999999994,-5.01,-5.01,-4.21371,-5.01,-5.01,-4.3668,-5.01,-5.01,-5.01,-3.5519999999999996,-5.01,-5.01,-5.01,-5.01,-3.5519999999999996,-5.01,-5.01,-4.3668,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-4.21371,-5.01
