,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-2.352,-2.352,-2.352,-2.352,-3.0,-2.352,-1.3199999999999998,-3.0,0.0,-3.0,0.0,-1.3199999999999998,-3.0,-3.0,-3.0,-2.352,-1.3199999999999998,-3.0,0.0,-3.0,0.0,-1.3199999999999998,-3.0,-3.0,-3.0,-2.352,-1.3199999999999998,-3.0,0.0,-3.0,0.0,-1.3199999999999998
2,-2.352,-2.352,-2.352,-2.352,-1.8659999999999999,-3.0,-2.352,-2.352,-3.0,-3.0,-2.352,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8659999999999999,-3.0,-2.352,-2.352,-3.0,-3.0,-2.352,-3.0,0.0,0.0,0.0,0.0,0.0
3,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.3920000000000001,-1.3920000000000001,-3.0,-2.04,-3.0,-3.0,-1.3920000000000001,-3.0,-3.0,-0.18599999999999994,-3.0,0.0,0.0,-3.0,-3.0,-1.3920000000000001,-1.3920000000000001,-3.0,-2.04,-3.0,0.0,-0.5400000000000003,-3.0,-3.0,-0.18599999999999994,0.0
4,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,-2.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.352,0.0,0.0,0.0,0.0,-1.3920000000000001,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-4.79016,-4.79016,-4.79016,-4.79016,-5.67144,-4.7083008,-4.872,-4.872,-4.863139199999999,-5.67144,-4.7083008,-4.872,-4.872,-4.863139199999999,-5.67144,-4.7083008,-4.872,-4.872,-4.863139199999999,-5.67144,-4.7083008,-4.872,-4.872,-4.863139199999999,-5.67144,-4.7083008,-4.872,-4.872,-4.863139199999999,-5.67144,-4.7083008,-4.872
6,-1.6068,-1.6068,-1.6068,-1.6068,-1.6068,-3.0,-1.57752,-0.6719999999999997,-0.7529999999999997,0.0,0.0,0.0,-0.6719999999999997,-0.17627999999999977,0.0,-1.6068,-3.0,-1.57752,-0.6719999999999997,-0.7529999999999997,0.0,0.0,0.0,-0.6719999999999997,-0.17627999999999977,0.0,-1.6068,-3.0,-1.57752,-0.6719999999999997,-0.7529999999999997,0.0
7,-3.1084596,-3.1084596,-3.1084596,-3.1084596,-3.62712,-3.3744,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-3.62712,-3.3744,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-3.62712,-3.3744,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004,-0.9360000000000004
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.595,0.0,0.0,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.595,0.0,0.0
9,-4.199999999999999,-4.199999999999999,-4.199999999999999,-4.199999999999999,-3.0,-3.0,-2.352,-3.0,2.4,-3.0,0.0,0.0,0.0,0.0,-3.0,2.4,0.0,-3.0,-2.352,0.0,0.0,-3.0,2.4,0.0,0.0,0.0,-3.0,-3.0,0.0,2.4,-2.352,0.0
