,0,1,2
125,com.facebook.FacebookActivity,14,2
126,com.facebook.FacebookActivity,14,2
127,com.facebook.FacebookActivity,0,0
128,com.facebook.FacebookActivity,14,2
129,com.facebook.FacebookActivity,0,0
130,com.facebook.FacebookActivity,12,2
131,com.canva.app.editor.login.start.StartActivity,4,0
132,com.facebook.FacebookActivity,16,2
133,com.facebook.FacebookActivity,17,2
134,com.facebook.FacebookActivity,6,2
135,com.canva.app.editor.login.start.StartActivity,4,0
136,com.facebook.FacebookActivity,16,2
137,com.canva.app.editor.login.start.StartActivity,4,0
138,com.canva.app.editor.login.start.StartActivity,4,0
139,com.canva.app.editor.login.email.EmailActivity,2,1
140,com.canva.app.editor.login.email.EmailActivity,2,1
141,com.canva.app.editor.login.start.StartActivity,4,0
142,com.canva.app.editor.login.start.StartActivity,4,0
143,com.facebook.FacebookActivity,0,0
144,com.facebook.FacebookActivity,16,2
145,com.facebook.FacebookActivity,0,0
146,com.facebook.FacebookActivity,14,2
147,com.canva.app.editor.login.start.StartActivity,4,0
148,com.canva.app.editor.login.email.EmailActivity,2,1
149,com.canva.app.editor.login.start.StartActivity,4,0
150,com.canva.app.editor.login.start.StartActivity,0,0
151,com.canva.app.editor.login.start.StartActivity,4,0
152,com.canva.app.editor.login.start.StartActivity,4,0
153,com.canva.app.editor.login.start.StartActivity,4,0
154,com.canva.app.editor.login.start.StartActivity,4,0
155,com.canva.app.editor.login.email.EmailActivity,2,1
156,com.canva.app.editor.login.email.EmailActivity,2,1
157,com.canva.app.editor.login.email.EmailActivity,2,1
158,com.canva.app.editor.login.email.EmailSignUpActivity,3,1
159,com.canva.app.editor.login.email.EmailSignUpActivity,3,1
160,com.canva.app.editor.login.email.EmailSignUpActivity,2,1
161,com.canva.app.editor.home.HomeActivity,16,1
162,com.canva.app.editor.home.HomeActivity,26,1
163,com.canva.app.editor.categorytree.CategoryTreeActivity,12,0
164,com.canva.app.editor.home.HomeActivity,26,1
165,com.canva.app.editor.home.HomeActivity,19,0
166,com.canva.app.editor.home.HomeActivity,19,1
167,com.canva.app.editor.home.HomeActivity,20,1
168,com.canva.app.editor.home.HomeActivity,20,1
169,com.canva.app.editor.home.HomeActivity,26,1
170,com.canva.app.editor.home.HomeActivity,18,0
