,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.835153952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.835153952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.835153952,0.0,0.0,0.0
1,-5.141166048,-5.141166048,-5.141166048,-5.141166048,-4.694686584944639,-0.9791347295938555,-4.1217057,-4.764846047999999,-4.17287424,-4.694686584944639,-0.9791347295938555,-4.1217057,-4.764846047999999,-4.17287424,-4.694686584944639,-0.9791347295938555,-4.1217057,-4.764846047999999,-4.17287424,-4.694686584944639,-0.9791347295938555,-4.1217057,-4.764846047999999,-4.17287424,-4.694686584944639,-0.9791347295938555,-4.1217057,-4.764846047999999,-4.17287424,-4.694686584944639,-0.9791347295938555,-4.1217057
2,-4.8225504,-4.8225504,-4.8225504,-4.8225504,-4.122240000000001,-3.7501869119999998,-4.36960752,-4.36960752,-3.0,-3.0,-4.7508,-3.0,-3.797856,-3.0,-4.052256,-5.524445088,-3.555564,-3.623184096,-3.05022,-4.122240000000001,-3.7501869119999998,-4.36960752,-4.36960752,-3.0,-3.0,-4.7508,-3.0,-3.797856,-3.0,-4.052256,-5.524445088,-3.555564
3,-3.5519999999999996,-3.5519999999999996,-3.5519999999999996,-3.5519999999999996,-4.26214409184,-5.01,-4.334818166400001,-3.93264,-5.2327200000000005,-3.626112,-4.06407792,-5.01,-5.31489288,-5.01,-5.01,-4.334818166400001,-4.199999999999999,-4.0822943999999985,-1.883797152,-4.26214409184,-5.01,-4.334818166400001,-3.93264,-5.2327200000000005,-3.796906368,-4.06407792,-5.01,-5.31489288,-5.01,-5.01,-4.334818166400001,-4.008
4,-0.17999999999999972,-0.17999999999999972,-0.17999999999999972,-0.17999999999999972,-3.0,-2.031564,-2.743620096,-2.352,-3.0,-3.0,-3.183384,-3.0,-3.0,-3.8099999999999996,-3.0,-3.0,-3.0,-3.0,-3.9408,-3.0,-2.031564,-2.743620096,-3.0,-1.392,-3.0,-3.183384,-3.0,-3.0,-3.8099999999999996,0.0,-3.0,0.0
5,-6.147622871807999,-6.147622871807999,-6.147622871807999,-6.147622871807999,-5.783820571263781,-4.154391292875376,-5.907668947584,-6.15138680832,-5.769712083285443,-5.783820571263781,-4.154391292875376,-5.907668947584,-6.15138680832,-5.769712083285443,-5.783820571263781,-4.154391292875376,-5.907668947584,-6.15138680832,-5.769712083285443,-5.783820571263781,-4.154391292875376,-5.907668947584,-6.15138680832,-5.769712083285443,-5.783820571263781,-4.154391292875376,-5.907668947584,-6.15138680832,-5.769712083285443,-5.783820571263781,-4.154391292875376,-5.907668947584
6,-4.54147008,-4.54147008,-4.54147008,-4.54147008,-4.812220032,-5.01,-4.349381759999999,-3.4906752,-4.199950079999999,-4.182755028224674,-4.182755028224674,-5.083466217729687,-3.4906752,-4.592457570561687,-4.269736582692864,-4.812220032,-5.01,-4.349381759999999,-3.4906752,-4.199950079999999,-4.182755028224674,-4.182755028224674,-5.083466217729687,-3.4906752,-4.592457570561687,-4.269736582692864,-4.812220032,-5.01,-4.349381759999999,-3.4906752,-4.199950079999999,-4.182755028224674
7,-4.6973535360000005,-4.6973535360000005,-4.6973535360000005,-4.6973535360000005,-4.516164934165463,-3.7309198936661847,-4.929147304727151,-4.151729734165463,-4.929147304727151,-4.516164934165463,-2.8793243354136573,-2.8793243354136573,-2.8793243354136573,-2.8793243354136573,-2.8793243354136573,-2.8793243354136573,-3.7309198936661847,-4.929147304727151,-2.8793243354136573,-4.929147304727151,-4.151729734165463,-2.8793243354136573,-2.8793243354136573,-2.8793243354136573,-2.8793243354136573,-4.516164934165463,-2.8793243354136573,-3.7309198936661847,-4.929147304727151,-2.8793243354136573,-4.516164934165463,-2.8793243354136573
8,-2.453088,-2.453088,-2.453088,-2.453088,-1.9670880000000002,2.4,0.0,-2.595,0.0,0.0,-2.04,0.0,0.0,0.0,0.0,-1.9670880000000002,0.0,2.4,-2.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9670880000000002,0.0,0.0,2.4,0.0,0.0
9,-4.199999999999998,-4.199999999999998,-4.199999999999998,-4.199999999999998,-3.0,-3.0,-2.352,-3.0,2.4,-3.0,0.0,0.0,0.0,0.0,-3.0,2.4,0.0,-3.0,-2.352,0.0,0.0,-3.0,2.4,0.0,0.0,0.0,-3.0,-3.0,0.0,2.4,-2.352,0.0
