,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-8.724194925180026,-8.724194925180026,-8.724194925180026,-8.724194925180026,-8.809549584431718,-7.8873591630714275,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.809549584431718,-7.8873591630714275,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.660503721187947,-8.809549584431718,-7.8873591630714275
1,-5.624478412799999,-5.624478412799999,-5.624478412799999,-5.624478412799999,-5.563165127226163,-5.345051248404479,-9.144210648,-5.406248090499071,-5.7501486816,-5.2974052608,-5.506892851199999,-5.2709543503564795,-5.2946665702256634,-5.563165127226163,-5.345051248404479,-9.144210648,-5.406248090499071,-5.7501486816,-5.2974052608,-5.506892851199999,-5.2709543503564795,-5.2946665702256634,-5.563165127226163,-5.345051248404479,-9.144210648,-5.406248090499071,-5.7501486816,-5.2974052608,-5.506892851199999,-5.2709543503564795,-5.2946665702256634,-5.563165127226163
2,-4.9926032639999995,-4.9926032639999995,-4.9926032639999995,-4.9926032639999995,-3.5312834820095995,-2.6865708420095995,-3.5312834820095995,-3.7391498323660795,-3.5312834820095995,-3.7391498323660795,-3.5312834820095995,-1.1032087050239998,-3.5312834820095995,-3.4412834820095997,-3.5312834820095995,-2.6865708420095995,-3.7391498323660795,-1.1032087050239998,-3.7391498323660795,-1.1032087050239998,-3.5312834820095995,-1.1032087050239998,-3.5312834820095995,-1.1032087050239998,-3.5312834820095995,-3.7391498323660795,-3.5312834820095995,-3.7391498323660795,-3.5312834820095995,-1.1032087050239998,-3.5312834820095995,-3.4412834820095997
3,-5.051485287838532,-5.051485287838532,-5.051485287838532,-5.051485287838532,-5.123952562143015,-4.342022880485376,0.0,0.0,0.0,0.0,0.0,-2.352,0.0,0.0,0.0,0.0,0.0,-5.123952562143015,-4.342022880485376,0.0,-2.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.352,-5.123952562143015,-4.342022880485376
4,-6.660120828845977,-6.660120828845977,-6.660120828845977,-6.660120828845977,-6.950591667167455,-5.947844399999998,-5.211359999999999,-5.1863251794769765,-4.91482368,-6.034319999999999,-5.7103199999999985,-6.034319999999999,-6.041448,-6.064752562143013,-6.953943807416557,-6.1114593336482725,-5.841394153459309,-6.950591667167455,-5.947844399999998,-5.211359999999999,-5.1863251794769765,-4.91482368,-6.034319999999999,-5.7103199999999985,-6.034319999999999,-6.041448,-6.064752562143013,-6.953943807416557,-6.1114593336482725,-5.841394153459309,-6.950591667167455,-5.947844399999998
5,-1.866,-1.866,-1.866,-1.866,-3.0,-3.0,-3.0,11.835,-0.5220000000000002,-2.04,-3.0,-3.0,11.835,0.0,-0.5220000000000002,-2.04,-3.0,11.835,-3.0,0.0,-0.5220000000000002,-2.04,11.835,-3.0,-3.0,0.0,-0.5220000000000002,11.835,-3.0,-3.0,-3.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.035,4.2,0.0,0.0,0.0,4.035,4.2,0.0,0.0,0.0,4.035,4.2,0.0,0.0,0.0,4.035,4.2,0.0,0.0,0.0,4.035,4.2,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16499999999999967,0.0,0.0,0.0,0.0,-0.16499999999999967,0.0,0.0,0.0,0.0,-0.16499999999999967,0.0,0.0,0.0,0.0,-0.16499999999999967,0.0,0.0,0.0,0.0,-0.16499999999999967,0.0,0.0,0.0,0.0
8,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212,-8.812925776508212
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
